id_chamada;data;agente;tipo_solicitacao;atendido;resolvido;duracao_conversa;indice_satisfacao;tempo_espera
ID0311;2015-01-06 13:58:05;Stewart;Sugestao;S;S;00:04:32.412;BOM;
ID0312;2015-01-06 13:58:05;Martha;RegistroSinistro;N;N;00:06:00.232;;
ID0313;2015-01-06 14:03:50;Joe;Sugestao;S;N;00:00:33.812;RUIM;1600
ID0314;2015-01-06 14:03:50;Greg;Sugestao;S;S;;BOM;
ID0315;2015-01-06 14:13:55;Joe;Cotacao;S;S;00:06:12.617;BOM;6
ID0316;2015-01-06 14:13:55;Martha;Cotacao;S;S;00:05:21.294;RUIM;1120
ID0317;2015-01-06 14:32:38;Martha;RegistroSinistro;S;N;00:02:05.121;RUIM;1170
ID0318;2015-01-06 14:32:38;Diane;RegistroSinistro;S;S;00:06:30.520;BOM;
ID0319;2015-01-06 14:57:07;Stewart;Sugestao;S;S;;BOM;
ID0320;2015-01-06 14:57:07;Stewart;Sugestao;S;S;00:03:18.782;RUIM;2280
ID0321;2015-01-06 15:02:53;Stewart;Sugestao;S;S;;BOM;
ID0322;2015-01-06 15:02:53;Greg;Reclamacao;N;N;00:04:26.182;;
ID0323;2015-01-06 15:12:58;Joe;Informacao;S;S;;BOM;
ID0324;2015-01-06 15:12:58;Greg;Informacao;S;S;00:05:57.508;BOM;17,4
ID0325;2015-01-06 16:17:46;Martha;Reclamacao;S;S;00:06:29.483;RUIM;450
ID0326;2015-01-06 16:17:46;Jim;Sugestao;S;S;00:03:40.289;RUIM;590
ID0327;2015-01-06 16:22:05;Greg;Sugestao;S;N;00:01:24.391;BOM;72,6
ID0328;2015-01-06 16:22:05;Jim;RegistroSinistro;S;S;00:03:37.326;RUIM;280
ID0329;2015-01-06 16:27:50;Dan;RegistroSinistro;S;S;;RUIM;
ID0330;2015-01-06 16:27:50;Dan;Informacao;N;N;00:06:15.108;;
ID0331;2015-01-06 16:35:02;Martha;Sugestao;N;N;;;
ID0332;2015-01-06 16:35:02;Jim;RegistroSinistro;N;N;00:06:45.991;;
ID0333;2015-01-06 16:39:22;Stewart;Reclamacao;S;S;;RUIM;
ID0334;2015-01-06 16:39:22;Diane;Informacao;S;S;00:05:18.448;BOM;57,6
ID0335;2015-01-06 17:00:58;Martha;Sugestao;S;S;00:04:31.782;BOM;23
ID0336;2015-01-06 17:00:58;Stewart;Informacao;S;S;;BOM;
ID0337;2015-01-06 17:19:41;Martha;Cotacao;S;S;00:03:42.963;BOM;67,2
ID0338;2015-01-06 17:19:41;Greg;Sugestao;S;S;00:02:23.549;BOM;34,2
ID0339;2015-01-06 17:21:07;Becky;Informacao;N;N;00:06:22.657;;
ID0340;2015-01-06 17:21:07;Jim;Reclamacao;S;S;00:04:55.184;BOM;69,6
ID0341;2015-01-06 17:22:34;Stewart;Reclamacao;S;S;00:04:52.489;RUIM;1090
ID0342;2015-01-06 17:22:34;Jim;Informacao;S;S;00:03:37.177;BOM;49,2
ID0343;2015-01-06 17:24:00;Greg;Reclamacao;S;S;00:02:03.064;BOM;63
ID0344;2015-01-06 17:24:00;Stewart;Sugestao;S;S;00:01:21.209;BOM;21
ID0345;2015-01-07 09:04:19;Dan;Informacao;S;S;00:05:50.033;BOM;55
ID0346;2015-01-07 09:04:19;Greg;Sugestao;S;S;00:04:31.747;BOM;42
ID0347;2015-01-07 09:07:12;Becky;Cotacao;S;S;00:04:29.922;BOM;
ID0348;2015-01-07 09:07:12;Diane;Cotacao;N;N;00:06:24.874;;
ID0349;2015-01-07 09:20:10;Joe;Cotacao;S;N;00:00:48.755;BOM;41
ID0350;2015-01-07 09:20:10;Joe;RegistroSinistro;S;S;00:01:52.712;BOM;
ID0351;2015-01-07 10:14:53;Joe;Informacao;S;S;00:03:40.389;BOM;
ID0352;2015-01-07 10:14:53;Becky;Informacao;S;S;00:05:46.744;BOM;31,8
ID0353;2015-01-07 10:23:31;Diane;Reclamacao;S;S;00:03:39.103;BOM;41,4
ID0354;2015-01-07 10:23:31;Greg;RegistroSinistro;S;S;00:06:05.524;RUIM;280
ID0355;2015-01-07 10:33:36;Joe;Reclamacao;S;S;00:06:12.658;BOM;
ID0356;2015-01-07 10:33:36;Stewart;Informacao;N;N;00:01:23.279;;
ID0357;2015-01-07 10:48:00;Becky;RegistroSinistro;N;N;00:05:48.767;;
ID0358;2015-01-07 10:48:00;Joe;RegistroSinistro;S;N;00:01:58.863;RUIM;1820
ID0359;2015-01-07 11:36:58;Greg;RegistroSinistro;S;S;00:00:56.584;RUIM;910
ID0360;2015-01-07 11:36:58;Dan;Reclamacao;S;S;00:03:46.867;RUIM;630
ID0361;2015-01-07 11:42:43;Jim;Reclamacao;S;S;00:03:17.119;RUIM;620
ID0362;2015-01-07 11:42:43;Stewart;Cotacao;S;S;00:04:53.494;BOM;
ID0363;2015-01-07 11:47:02;Diane;Reclamacao;S;S;00:00:41.502;RUIM;710
ID0364;2015-01-07 11:47:02;Jim;Reclamacao;S;S;00:04:24.200;BOM;20,4
ID0365;2015-01-07 12:08:38;Jim;Sugestao;N;N;00:03:12.353;;
ID0366;2015-01-07 12:08:38;Greg;Sugestao;S;S;00:06:06.446;BOM;28,5
ID0367;2015-01-07 12:36:00;Dan;RegistroSinistro;N;N;00:04:44.980;;
ID0368;2015-01-07 12:36:00;Becky;Informacao;S;S;;BOM;
ID0369;2015-01-07 12:48:58;Greg;Cotacao;S;S;00:01:29.392;BOM;15
ID0370;2015-01-07 12:48:58;Martha;Reclamacao;S;S;00:03:09.865;BOM;
ID0371;2015-01-07 13:26:24;Joe;Sugestao;S;S;00:04:54.467;RUIM;1050
ID0372;2015-01-07 13:26:24;Greg;Cotacao;S;S;00:03:37.882;BOM;74,4
ID0373;2015-01-07 13:30:43;Becky;RegistroSinistro;N;N;;;
ID0374;2015-01-07 13:30:43;Stewart;Reclamacao;S;N;00:01:19.079;BOM;15,6
ID0375;2015-01-07 13:42:14;Greg;Informacao;N;N;00:02:10.726;;
ID0376;2015-01-07 13:42:14;Becky;RegistroSinistro;S;S;00:02:01.823;BOM;24
ID0377;2015-01-07 13:45:07;Dan;RegistroSinistro;S;S;00:01:51.256;BOM;
ID0378;2015-01-07 13:45:07;Dan;Sugestao;S;S;00:00:37.739;BOM;
ID0379;2015-01-07 14:31:12;Joe;Sugestao;S;S;00:04:40.027;BOM;64,8
ID0380;2015-01-07 14:31:12;Martha;Sugestao;S;S;00:02:11.063;BOM;46,2
ID0381;2015-01-07 15:53:17;Martha;Cotacao;S;N;;BOM;
ID0382;2015-01-07 15:53:17;Dan;Sugestao;N;N;00:05:51.263;;
ID0383;2015-01-07 16:07:41;Diane;Reclamacao;N;N;00:02:18.660;;
ID0384;2015-01-07 16:07:41;Stewart;Cotacao;S;S;00:04:31.160;BOM;35,4
ID0385;2015-01-07 16:29:17;Martha;RegistroSinistro;S;S;00:06:42.347;RUIM;1340
ID0386;2015-01-07 16:29:17;Becky;Cotacao;S;S;00:02:54.801;RUIM;1190
ID0387;2015-01-07 16:40:48;Dan;Sugestao;S;S;00:05:15.741;BOM;
ID0388;2015-01-07 16:40:48;Jim;RegistroSinistro;S;S;00:01:24.778;BOM;
ID0389;2015-01-07 17:03:50;Jim;Informacao;S;S;00:04:22.748;RUIM;110
ID0390;2015-01-07 17:03:50;Joe;Informacao;S;S;00:01:23.021;RUIM;1740
ID0391;2015-01-07 17:39:50;Diane;RegistroSinistro;S;S;00:05:00.049;BOM;
ID0392;2015-01-07 17:39:50;Stewart;RegistroSinistro;S;N;00:03:48.191;RUIM;1030
ID0393;2015-01-07 17:47:02;Jim;Reclamacao;S;S;00:03:57.922;RUIM;940
ID0394;2015-01-07 17:47:02;Diane;Cotacao;N;N;00:04:52.754;;
ID0395;2015-01-07 17:48:29;Joe;Reclamacao;S;S;;RUIM;
ID0396;2015-01-07 17:48:29;Diane;Reclamacao;S;S;00:01:44.796;RUIM;1560
ID0397;2015-01-07 17:55:41;Greg;Cotacao;S;S;;BOM;
ID0398;2015-01-07 17:55:41;Jim;Sugestao;S;S;;BOM;
ID0399;2015-01-08 09:00:00;Joe;Reclamacao;S;S;;RUIM;
ID0400;2015-01-08 09:00:00;Jim;Cotacao;S;S;00:01:52.745;BOM;9,6
ID0401;2015-01-08 09:24:29;Diane;Cotacao;S;S;;BOM;
ID0402;2015-01-08 09:24:29;Greg;Reclamacao;S;S;00:06:40.436;BOM;43,8
ID0403;2015-01-08 09:47:31;Diane;Informacao;S;S;00:06:56.925;BOM;20
ID0404;2015-01-08 09:47:31;Stewart;Sugestao;N;N;00:01:37.874;;
ID0405;2015-01-08 09:59:02;Jim;Cotacao;N;N;;;
ID0406;2015-01-08 09:59:02;Martha;RegistroSinistro;N;N;00:06:37.971;;
ID0407;2015-01-08 10:42:14;Martha;RegistroSinistro;S;N;00:01:06.607;RUIM;430
ID0408;2015-01-08 10:42:14;Dan;Sugestao;N;N;00:06:22.227;;
ID0409;2015-01-08 10:49:26;Joe;Reclamacao;S;S;00:05:31.667;BOM;9
ID0410;2015-01-08 10:49:26;Stewart;Informacao;S;S;00:01:19.538;BOM;56,4
ID0411;2015-01-08 10:49:26;Becky;Cotacao;S;S;00:04:37.086;BOM;
ID0412;2015-01-08 10:49:26;Becky;RegistroSinistro;S;S;00:04:30.900;RUIM;2180
ID0413;2015-01-08 11:00:58;Diane;Informacao;S;S;00:04:18.575;BOM;
ID0414;2015-01-08 11:00:58;Joe;Informacao;S;S;00:01:21.654;BOM;51,5
ID0415;2015-01-08 11:16:48;Dan;Informacao;S;N;00:02:05.361;BOM;18,6
ID0416;2015-01-08 11:16:48;Diane;Cotacao;S;N;00:05:52.491;BOM;31,8
ID0417;2015-01-08 11:16:48;Dan;Informacao;N;N;00:03:28.045;;
ID0418;2015-01-08 11:16:48;Dan;Reclamacao;S;S;;RUIM;
ID0419;2015-01-08 12:12:58;Jim;RegistroSinistro;S;S;00:01:08.888;BOM;48
ID0420;2015-01-08 12:12:58;Dan;RegistroSinistro;S;S;00:03:35.028;RUIM;320
ID0421;2015-01-08 12:14:24;Greg;RegistroSinistro;S;S;00:00:53.073;BOM;
ID0422;2015-01-08 12:14:24;Greg;Cotacao;S;S;00:02:06.289;BOM;
ID0423;2015-01-08 12:38:53;Stewart;Cotacao;S;S;00:00:52.189;BOM;42
ID0424;2015-01-08 12:38:53;Dan;Reclamacao;S;S;00:06:32.709;RUIM;1100
ID0425;2015-01-08 12:48:58;Stewart;Informacao;N;N;00:04:47.102;;
ID0426;2015-01-08 12:48:58;Diane;Informacao;S;N;00:03:49.222;BOM;49,2
ID0427;2015-01-08 13:10:34;Diane;Sugestao;N;N;00:02:05.978;;
ID0428;2015-01-08 13:10:34;Greg;RegistroSinistro;S;S;;RUIM;
ID0429;2015-01-08 13:10:34;Joe;Cotacao;N;N;00:06:56.283;;
ID0430;2015-01-08 13:10:34;Jim;RegistroSinistro;S;S;00:03:29.612;BOM;63
ID0431;2015-01-08 13:17:46;Joe;RegistroSinistro;S;S;00:02:47.069;BOM;14,4
ID0432;2015-01-08 13:17:46;Becky;Sugestao;N;N;00:04:44.066;;
ID0433;2015-01-08 13:43:41;Joe;Informacao;S;S;00:03:16.757;BOM;
ID0434;2015-01-08 13:43:41;Becky;Reclamacao;S;S;;RUIM;
ID0435;2015-01-08 15:37:26;Greg;RegistroSinistro;S;S;00:05:43.918;BOM;
ID0436;2015-01-08 15:37:26;Diane;Reclamacao;N;N;00:05:58.783;;
ID0437;2015-01-08 15:43:12;Stewart;Cotacao;S;S;00:02:28.775;BOM;66,6
ID0438;2015-01-08 15:43:12;Stewart;Reclamacao;S;N;00:05:00.381;BOM;
ID0439;2015-01-08 15:53:17;Diane;RegistroSinistro;S;S;00:04:06.069;BOM;
ID0440;2015-01-08 15:53:17;Diane;Reclamacao;S;S;00:03:55.520;RUIM;1460
ID0441;2015-01-08 15:54:43;Greg;Reclamacao;S;S;00:02:26.473;RUIM;230
ID0442;2015-01-08 15:54:43;Dan;Informacao;S;S;00:06:10.420;BOM;46
ID0443;2015-01-08 16:37:55;Dan;RegistroSinistro;S;S;00:04:25.155;RUIM;610
ID0444;2015-01-08 16:37:55;Dan;RegistroSinistro;S;S;00:02:15.284;RUIM;920
ID0445;2015-01-08 18:00:00;Jim;Sugestao;S;S;;RUIM;
ID0446;2015-01-08 18:00:00;Diane;Sugestao;S;N;;BOM;
ID0447;2015-01-09 09:07:12;Jim;Informacao;S;S;00:02:21.203;BOM;37,2
ID0448;2015-01-09 09:07:12;Martha;RegistroSinistro;S;S;00:02:01.249;RUIM;1220
ID0449;2015-01-09 09:24:29;Greg;Sugestao;S;S;00:01:06.489;BOM;39
ID0450;2015-01-09 09:24:29;Dan;RegistroSinistro;S;S;00:05:46.727;BOM;67,2
ID0451;2015-01-09 09:34:34;Martha;Sugestao;S;S;00:00:45.108;BOM;37,2
ID0452;2015-01-09 09:34:34;Jim;Reclamacao;S;S;00:06:34.296;RUIM;870
ID0453;2015-01-09 10:22:05;Dan;Cotacao;S;S;00:06:37.772;BOM;28
ID0454;2015-01-09 10:22:05;Becky;RegistroSinistro;S;S;00:03:16.590;BOM;
ID0455;2015-01-09 10:29:17;Diane;RegistroSinistro;S;S;00:05:06.386;RUIM;680
ID0456;2015-01-09 10:29:17;Martha;Reclamacao;N;N;00:04:22.305;;
ID0457;2015-01-09 10:32:10;Jim;Cotacao;S;S;00:04:00.468;BOM;
ID0458;2015-01-09 10:32:10;Stewart;Sugestao;S;S;00:02:36.589;BOM;22
ID0459;2015-01-09 10:58:05;Joe;Sugestao;S;S;;BOM;
ID0460;2015-01-09 10:58:05;Martha;Informacao;S;N;00:03:11.630;BOM;
ID0461;2015-01-09 11:05:17;Stewart;Reclamacao;S;N;00:02:51.825;RUIM;560
ID0462;2015-01-09 11:05:17;Stewart;RegistroSinistro;S;S;00:01:56.396;BOM;48,6
ID0463;2015-01-09 11:11:02;Joe;Reclamacao;S;S;00:06:05.345;RUIM;740
ID0464;2015-01-09 11:11:02;Jim;Sugestao;S;S;;BOM;
ID0465;2015-01-09 11:16:48;Becky;Reclamacao;S;S;00:05:04.873;RUIM;230
ID0466;2015-01-09 11:16:48;Dan;Informacao;S;S;00:05:14.606;BOM;31,8
ID0467;2015-01-09 11:25:26;Stewart;Reclamacao;S;S;00:01:14.371;BOM;
ID0468;2015-01-09 11:25:26;Dan;Sugestao;N;N;00:04:35.922;;
ID0469;2015-01-09 11:48:29;Dan;Cotacao;S;S;00:05:28.843;RUIM;1320
ID0470;2015-01-09 11:48:29;Martha;Cotacao;S;S;00:02:00.055;BOM;37,5
ID0471;2015-01-09 11:48:29;Joe;Sugestao;N;N;;;
ID0472;2015-01-09 11:48:29;Dan;Reclamacao;N;N;00:01:25.764;;
ID0473;2015-01-09 11:48:29;Becky;Sugestao;S;S;00:05:05.746;BOM;8,5
ID0474;2015-01-09 11:48:29;Dan;Cotacao;S;S;00:03:38.104;BOM;10,2
ID0475;2015-01-09 11:55:41;Greg;Informacao;S;S;00:01:19.406;BOM;
ID0476;2015-01-09 11:55:41;Dan;Sugestao;S;S;;BOM;
ID0477;2015-01-09 12:31:41;Dan;Cotacao;S;S;;BOM;
ID0478;2015-01-09 12:31:41;Dan;Reclamacao;S;S;00:01:25.780;BOM;
ID0479;2015-01-09 12:33:07;Diane;Sugestao;S;S;;BOM;
ID0480;2015-01-09 12:33:07;Greg;Informacao;S;S;00:06:11.230;BOM;62
ID0481;2015-01-09 12:40:19;Joe;Sugestao;N;N;00:03:32.199;;
ID0482;2015-01-09 12:40:19;Becky;Reclamacao;S;N;;BOM;
ID0483;2015-01-09 12:50:24;Diane;Sugestao;S;S;00:03:42.993;BOM;
ID0484;2015-01-09 12:50:24;Jim;Cotacao;N;N;;;
ID0485;2015-01-09 13:03:22;Becky;Informacao;S;S;00:00:45.214;RUIM;1460
ID0486;2015-01-09 13:03:22;Dan;Cotacao;S;S;;BOM;
ID0487;2015-01-09 13:39:22;Becky;RegistroSinistro;N;N;00:05:40.873;;
ID0488;2015-01-09 13:39:22;Joe;RegistroSinistro;S;S;00:01:47.292;BOM;27,6
ID0489;2015-01-09 13:59:31;Joe;Sugestao;S;S;00:01:27.782;RUIM;820
ID0490;2015-01-09 13:59:31;Joe;Informacao;S;N;00:01:07.516;RUIM;1600
ID0491;2015-01-09 14:12:29;Joe;Sugestao;S;S;;BOM;
ID0492;2015-01-09 14:12:29;Stewart;Cotacao;S;S;00:03:30.559;RUIM;1180
ID0493;2015-01-09 14:19:41;Diane;RegistroSinistro;S;S;;RUIM;
ID0494;2015-01-09 14:19:41;Joe;Reclamacao;S;S;00:00:48.968;RUIM;540
ID0495;2015-01-09 14:51:22;Martha;Sugestao;S;S;00:05:19.633;RUIM;2200
ID0496;2015-01-09 14:51:22;Stewart;Reclamacao;S;S;;RUIM;
ID0497;2015-01-09 15:43:12;Joe;Cotacao;N;N;00:01:28.348;;
ID0498;2015-01-09 15:43:12;Martha;Reclamacao;S;S;00:06:07.774;BOM;63
ID0499;2015-01-09 16:58:05;Stewart;RegistroSinistro;N;N;00:02:51.558;;
ID0500;2015-01-09 16:58:05;Martha;Informacao;N;N;00:00:53.052;;
ID0501;2015-01-09 17:05:17;Diane;Sugestao;S;S;00:01:15.506;BOM;26,4
ID0502;2015-01-09 17:05:17;Dan;Sugestao;S;S;00:02:22.012;BOM;25,5
ID0503;2015-01-09 17:21:07;Greg;RegistroSinistro;S;N;00:05:06.520;RUIM;910
ID0504;2015-01-09 17:21:07;Jim;Reclamacao;N;N;00:01:36.231;;
ID0505;2015-01-09 17:22:34;Joe;Sugestao;S;S;00:05:43.002;BOM;75
ID0506;2015-01-09 17:22:34;Jim;Informacao;S;S;00:00:35.686;BOM;
ID0507;2015-01-09 17:24:00;Stewart;RegistroSinistro;S;S;;BOM;
ID0508;2015-01-09 17:24:00;Becky;RegistroSinistro;S;S;00:02:50.587;RUIM;1760
ID0509;2015-01-09 17:28:19;Greg;Cotacao;N;N;00:03:54.192;;
ID0510;2015-01-09 17:28:19;Dan;Cotacao;N;N;00:02:02.615;;
ID0511;2015-01-09 17:32:38;Greg;Sugestao;S;S;00:04:57.761;BOM;61
ID0512;2015-01-09 17:32:38;Martha;RegistroSinistro;S;S;;BOM;
ID0513;2015-01-09 17:42:43;Dan;Cotacao;S;N;00:04:08.978;BOM;
ID0514;2015-01-09 17:42:43;Jim;Sugestao;S;S;00:01:05.687;BOM;19,8
ID0515;2015-01-10 09:00:00;Stewart;Sugestao;S;S;00:01:06.658;BOM;41
ID0516;2015-01-10 09:00:00;Martha;Informacao;S;S;00:05:45.751;BOM;
ID0517;2015-01-10 09:08:38;Becky;Reclamacao;S;S;00:03:18.877;RUIM;310
ID0518;2015-01-10 09:08:38;Diane;Cotacao;S;S;00:04:55.711;BOM;
ID0519;2015-01-10 10:06:14;Jim;RegistroSinistro;S;S;;BOM;
ID0520;2015-01-10 10:06:14;Martha;RegistroSinistro;S;S;;RUIM;
ID0521;2015-01-10 10:35:02;Jim;RegistroSinistro;S;S;00:02:33.359;BOM;
ID0522;2015-01-10 10:35:02;Diane;Reclamacao;S;S;00:00:30.984;BOM;
ID0523;2015-01-10 11:11:02;Dan;Cotacao;S;S;;BOM;
ID0524;2015-01-10 11:11:02;Martha;RegistroSinistro;S;N;;BOM;
ID0525;2015-01-10 11:18:14;Dan;RegistroSinistro;S;S;00:04:42.038;BOM;
ID0526;2015-01-10 11:18:14;Jim;Informacao;S;S;;BOM;
ID0527;2015-01-10 11:29:46;Greg;RegistroSinistro;S;S;00:05:34.156;RUIM;1210
ID0528;2015-01-10 11:29:46;Greg;Sugestao;S;S;00:05:37.105;BOM;34,8
ID0529;2015-01-10 11:31:12;Stewart;Informacao;S;S;00:05:02.308;RUIM;200
ID0530;2015-01-10 11:31:12;Joe;Reclamacao;S;S;00:05:37.499;BOM;51
ID0531;2015-01-10 11:47:02;Becky;Reclamacao;N;N;;;
ID0532;2015-01-10 11:47:02;Dan;RegistroSinistro;S;S;00:00:39.225;BOM;
ID0533;2015-01-10 12:27:22;Diane;Reclamacao;S;S;00:05:42.974;BOM;
ID0534;2015-01-10 12:27:22;Stewart;RegistroSinistro;N;N;00:06:37.184;;
ID0535;2015-01-10 12:33:07;Dan;Cotacao;S;S;00:02:48.046;BOM;
ID0536;2015-01-10 12:33:07;Greg;Cotacao;S;S;;BOM;
ID0537;2015-01-10 12:56:10;Greg;Informacao;S;S;00:06:58.028;BOM;
ID0538;2015-01-10 12:56:10;Martha;Reclamacao;S;S;00:04:53.503;RUIM;1020
ID0539;2015-01-10 13:13:26;Becky;Informacao;S;S;00:00:44.754;BOM;68,4
ID0540;2015-01-10 13:13:26;Dan;RegistroSinistro;S;S;;RUIM;
ID0541;2015-01-10 13:48:00;Becky;Cotacao;S;S;;BOM;
ID0542;2015-01-10 13:48:00;Jim;RegistroSinistro;S;S;00:01:38.084;BOM;
ID0543;2015-01-10 13:52:19;Joe;Sugestao;S;S;;BOM;
ID0544;2015-01-10 13:52:19;Joe;Reclamacao;S;N;;RUIM;
ID0545;2015-01-10 14:09:36;Joe;Sugestao;N;N;00:05:11.479;;
ID0546;2015-01-10 14:09:36;Jim;Sugestao;S;S;;RUIM;
ID0547;2015-01-10 14:16:48;Dan;RegistroSinistro;S;S;;RUIM;
ID0548;2015-01-10 14:16:48;Stewart;Cotacao;S;S;00:02:56.451;BOM;
ID0549;2015-01-10 14:25:26;Diane;Reclamacao;S;S;00:02:03.888;RUIM;450
ID0550;2015-01-10 14:25:26;Jim;RegistroSinistro;S;S;00:04:08.047;RUIM;1600
ID0551;2015-01-10 14:32:38;Joe;Reclamacao;S;S;00:02:49.251;BOM;70,8
ID0552;2015-01-10 14:32:38;Joe;Informacao;S;S;00:06:46.584;BOM;49,2
ID0553;2015-01-10 14:58:34;Joe;Informacao;S;S;00:01:09.808;BOM;
ID0554;2015-01-10 14:58:34;Martha;Reclamacao;S;S;00:01:56.996;BOM;
ID0555;2015-01-10 15:56:10;Diane;Sugestao;S;S;00:05:14.766;BOM;56,4
ID0556;2015-01-10 15:56:10;Joe;Informacao;S;S;00:01:41.523;RUIM;1540
ID0557;2015-01-10 16:00:29;Stewart;Informacao;S;S;00:03:00.317;BOM;37,5
ID0558;2015-01-10 16:00:29;Becky;Cotacao;S;S;;BOM;
ID0559;2015-01-10 16:37:55;Joe;Sugestao;S;N;;RUIM;
ID0560;2015-01-10 16:37:55;Joe;Sugestao;S;S;;BOM;
ID0561;2015-01-10 16:37:55;Greg;Sugestao;S;S;00:03:54.399;RUIM;780
ID0562;2015-01-10 16:37:55;Joe;Informacao;S;S;00:04:13.178;BOM;
ID0563;2015-01-10 16:42:14;Diane;Informacao;N;N;;;
ID0564;2015-01-10 16:42:14;Becky;Sugestao;S;S;00:01:26.668;BOM;28,8
ID0565;2015-01-10 16:58:05;Becky;RegistroSinistro;S;S;00:01:25.921;RUIM;540
ID0566;2015-01-10 16:58:05;Joe;Cotacao;S;S;00:02:48.723;RUIM;1210
ID0567;2015-01-10 17:24:00;Diane;Sugestao;S;S;00:03:24.844;BOM;20,4
ID0568;2015-01-10 17:24:00;Stewart;Cotacao;N;N;00:05:30.909;;
ID0569;2015-01-10 17:25:26;Becky;RegistroSinistro;S;S;;RUIM;
ID0570;2015-01-10 17:25:26;Martha;Cotacao;S;S;00:02:19.588;RUIM;2160
ID0571;2015-01-10 17:31:12;Stewart;Informacao;S;S;00:04:42.149;RUIM;440
ID0572;2015-01-10 17:31:12;Martha;Reclamacao;S;N;;RUIM;
ID0573;2015-01-10 17:35:31;Dan;RegistroSinistro;S;S;;RUIM;
ID0574;2015-01-10 17:35:31;Greg;Cotacao;S;S;00:05:58.367;BOM;
ID0575;2015-01-10 17:39:50;Greg;Sugestao;S;S;00:05:49.761;BOM;
ID0576;2015-01-10 17:39:50;Jim;Informacao;S;N;00:04:51.976;RUIM;1600
ID0577;2015-01-10 17:48:29;Diane;Informacao;S;S;00:01:18.385;BOM;
ID0578;2015-01-10 17:48:29;Greg;Cotacao;S;N;00:06:47.155;BOM;45
ID0579;2015-01-11 09:30:14;Martha;RegistroSinistro;S;S;00:03:20.379;RUIM;1220
ID0580;2015-01-11 09:30:14;Becky;Sugestao;S;S;00:06:48.703;RUIM;1230
ID0581;2015-01-11 09:37:26;Stewart;RegistroSinistro;S;S;00:01:24.230;BOM;
ID0582;2015-01-11 09:37:26;Stewart;Reclamacao;N;N;00:03:56.208;;
ID0583;2015-01-11 09:38:53;Diane;Reclamacao;S;S;00:03:11.714;BOM;73,8
ID0584;2015-01-11 09:38:53;Greg;Sugestao;S;S;;BOM;
ID0585;2015-01-11 09:38:53;Diane;Sugestao;N;N;00:06:35.917;;
ID0586;2015-01-11 09:38:53;Joe;RegistroSinistro;S;S;00:06:42.809;BOM;
ID0587;2015-01-11 09:48:58;Dan;RegistroSinistro;N;N;00:03:25.088;;
ID0588;2015-01-11 09:48:58;Joe;RegistroSinistro;S;S;;BOM;
ID0589;2015-01-11 10:04:48;Diane;Reclamacao;S;S;00:05:09.677;RUIM;880
ID0590;2015-01-11 10:04:48;Stewart;Cotacao;S;S;00:03:26.210;BOM;
ID0591;2015-01-11 10:13:26;Diane;Sugestao;S;S;00:03:31.268;BOM;
ID0592;2015-01-11 10:13:26;Dan;Cotacao;S;S;00:03:47.272;BOM;
ID0593;2015-01-11 10:20:38;Martha;RegistroSinistro;S;S;00:02:08.175;BOM;
ID0594;2015-01-11 10:20:38;Diane;Sugestao;S;S;00:03:40.457;BOM;38,5
ID0595;2015-01-11 10:26:24;Martha;Sugestao;S;S;00:04:22.763;BOM;
ID0596;2015-01-11 10:26:24;Joe;RegistroSinistro;S;S;00:02:30.808;BOM;21
ID0597;2015-01-11 10:32:10;Greg;Informacao;S;S;00:03:29.633;BOM;
ID0598;2015-01-11 10:32:10;Martha;Cotacao;S;S;;BOM;
ID0599;2015-01-11 11:05:17;Martha;Reclamacao;N;N;00:04:57.058;;
ID0600;2015-01-11 11:05:17;Becky;Informacao;S;S;00:06:08.594;BOM;
ID0601;2015-01-11 11:28:19;Greg;Informacao;S;S;00:05:53.285;BOM;
ID0602;2015-01-11 11:28:19;Dan;Informacao;S;S;00:02:14.224;BOM;45
ID0603;2015-01-11 11:29:46;Stewart;Reclamacao;N;N;;;
ID0604;2015-01-11 11:29:46;Becky;Cotacao;S;N;00:03:30.914;BOM;13,2
ID0605;2015-01-11 11:36:58;Becky;Cotacao;S;S;;BOM;
ID0606;2015-01-11 11:36:58;Stewart;Sugestao;N;N;00:02:31.659;;
ID0607;2015-01-11 11:47:02;Stewart;RegistroSinistro;S;S;00:01:57.834;RUIM;560
ID0608;2015-01-11 11:47:02;Dan;Sugestao;S;S;;BOM;
ID0609;2015-01-11 12:10:05;Jim;RegistroSinistro;S;S;00:06:57.744;RUIM;1380
ID0610;2015-01-11 12:10:05;Diane;Sugestao;S;S;;BOM;
ID0611;2015-01-11 12:20:10;Diane;Sugestao;S;S;00:01:27.670;BOM;55,8
ID0612;2015-01-11 12:20:10;Martha;Informacao;S;S;;BOM;
ID0613;2015-01-11 12:24:29;Stewart;Reclamacao;S;S;00:04:14.042;RUIM;550
ID0614;2015-01-11 12:24:29;Dan;RegistroSinistro;S;S;00:01:27.391;BOM;73,8
ID0615;2015-01-11 12:43:12;Jim;Informacao;S;S;00:03:50.052;BOM;20
ID0616;2015-01-11 12:43:12;Greg;Informacao;S;S;00:01:25.979;RUIM;510
ID0617;2015-01-11 12:43:12;Jim;Sugestao;N;N;;;
ID0618;2015-01-11 12:43:12;Martha;Sugestao;S;S;00:02:10.911;BOM;
ID0619;2015-01-11 12:57:36;Dan;Sugestao;S;S;00:02:35.229;BOM;
