"CLI_ID","COMPRAS","COMPRA_UNICA_VEZ","COMPRAS_PARCELADAS","FREQUENCIA_COMPRAS","FREQUENCIA_COMPRAS_UNICAS","FREQUENCIA_COMPRAS_PARCELADAS","TRANS_COMPRA","LIMITE_CREDITO"
10510,262.1,262.1,0,0.166667,0.166667,0,5,13000
10511,1626.83,828.85,797.98,0.75,0.75,0.166667,17,13000
10512,3522.57,1482,2040.57,1,0.333333,1,25,6000
10513,0,0,0,0,0,0,0,18000
10514,8194.05,7280.27,913.78,1,1,1,121,6000
10515,1604.8,1527.3,77.5,0.25,0.25,0.083333,11,4500
10516,709.9,609.9,100,1,1,0.083333,16,7000
10517,174,174,0,0.25,0.25,0,3,14000
10518,0,0,0,0,0,0,0,4500
10519,0,0,0,0,0,0,0,1700
10520,913,0,913,0.416667,0,0.333333,5,7500
10521,606.62,598.95,7.67,0.833333,0.833333,0.083333,14,2750
10522,1447.01,306.31,1140.7,0.916667,0.166667,0.916667,19,2400
10523,41050.4,40624.06,426.34,0.833333,0.666667,0.416667,157,17000
10524,727.27,727.27,0,0.583333,0.583333,0,11,20000
10525,1869.88,815.11,1054.77,1,0.363636,0.909091,30,4000
10526,182.94,0,182.94,0.833333,0,0.833333,10,5000
10527,379.28,0,379.28,0.583333,0,0.583333,7,2500
10528,874.94,0,874.94,0.833333,0,0.75,18,1500
10529,26402.39,22257.39,4145,1,1,0.333333,114,16500
10530,0,0,0,0,0,0,0,3000
10532,1752.15,1564.16,187.99,1,0.916667,0.583333,53,10300
10533,400.41,0,489.39,0.833333,0,0.75,11,4500
10534,13771.63,4503.31,9268.32,1,0.5,1,83,14500
10535,1172.68,1172.68,0,0.083333,0.083333,0,7,9500
10536,1653.6,353.6,1300,0.75,0.25,0.583333,14,5000
10537,4238.79,2220.39,2018.4,1,0.5,1,33,10500
10538,907.37,907.37,0,1,1,0,12,10000
10539,0,0,0,0,0,0,0,3000
10540,0,0,0,0,0,0,0,12500
10542,569.34,0,569.34,1,0,1,19,16500
10543,305.78,0,305.78,0.583333,0,0.583333,14,1500
10544,529.3,529.3,0,0.5,0.5,0,10,19000
10545,2001.19,210.43,1790.76,1,0.083333,1,30,4500
10546,0,0,0,0,0,0,0,3000
10547,1020.47,185,835.47,0.916667,0.083333,0.916667,27,6500
10548,4754.32,3636.53,1117.79,1,0.833333,0.75,43,9500
10549,0,0,0,0,0,0,0,1200
10550,331.95,331.95,0,0.2,0.2,0,2,8000
10551,1490,1490,0,0.083333,0.083333,0,1,12500
10552,558.28,270.52,287.76,0.916667,0.25,0.833333,14,8000
10553,1477.44,900,577.44,1,0.111111,0.888889,10,1500
10554,1051.1,0,1051.1,0.833333,0,0.833333,13,3000
10555,2242.26,1222.96,1019.3,1,0.416667,1,42,2850
10556,179.24,59,120.24,0.416667,0.083333,0.333333,7,4000
10557,972.65,162.95,809.7,0.583333,0.166667,0.5,15,5500
10558,4620.34,4300.42,319.92,1,0.583333,1,21,7500
10559,1023.8,1023.8,0,0.083333,0.083333,0,2,20000
10560,6344.3,4438.8,1905.5,1,0.833333,0.666667,54,12000
10561,1549.61,1549.61,0,0.666667,0.666667,0,19,17500
10562,734.11,734.11,0,0.333333,0.333333,0,6,5000
10563,2274.21,1282.85,991.36,1,0.666667,1,60,5000
10564,1635.69,0,1635.69,1,0,1,33,3000
10565,627.03,482.03,145,0.25,0.166667,0.166667,8,6000
10566,55.5,0,55.5,0.083333,0,0.083333,1,3000
10567,277,277,0,0.333333,0.333333,0,2,8500
10568,7479.95,7479.95,0,0.818182,0.818182,0,14,15000
10569,3937.59,2606.42,1331.17,1,0.75,0.833333,54,9500
10570,6300.4,6300.4,0,0.833333,0.833333,0,21,16500
10571,1856.64,0,1856.64,1,0,1,12,1800
10572,4924.41,4924.41,0,0.8,0.8,0,48,10500
10573,1308.11,1308.11,0,0.5,0.5,0,8,1500
10574,49039.57,40761.25,8278.32,1,1,0.916667,101,22500
10575,4604.72,4020.33,584.39,0.916667,0.666667,0.75,46,9000
10576,227.8,227.8,0,0.333333,0.333333,0,4,9500
10577,2327.49,2327.49,0,0.666667,0.666667,0,18,6000
10578,1199,1199,0,0.090909,0.090909,0,1,6750
10579,1174.76,0,1174.76,1,0,1,41,4500
10580,0,0,0,0,0,0,0,4000
10581,469,286,183,0.666667,0.166667,0.333333,4,7000
10582,0,0,0,0,0,0,0,6000
10583,133.39,133.39,0,0.25,0.25,0,3,2500
10584,10700.63,2912.65,7787.98,0.916667,0.5,1,222,6000
10585,0,0,0,0,0,0,0,1500
10586,49.1,0,49.1,0.25,0,0.25,3,1000
10587,11313.77,10133.7,1180.07,1,1,0.833333,98,6000
10588,0,0,0,0,0,0,0,1200
10589,3525.37,0,3525.37,1,0,1,66,15000
10590,258.74,258.74,0,0.666667,0.666667,0,16,12000
10591,2448.6,0,2448.6,1,0,1,12,1700
10592,293.99,194.99,99,0.5,0.25,0.166667,6,12500
10593,709,709,0,0.3,0.3,0,3,10500
10594,1628.07,1628.07,0,0.333333,0.333333,0,8,5000
10595,0,0,0,0,0,0,0,3150
10596,0,0,0,0,0,0,0,7000
10597,165,165,0,0.083333,0.083333,0,1,15000
10598,11681.64,11681.64,0,1,1,0,141,10500
10599,98.97,0,98.97,0.416667,0,0.416667,5,2500
10600,0,0,0,0,0,0,0,7500
10601,1142.15,1017.65,124.5,0.5,0.333333,0.25,10,9000
10602,1494.5,1494.5,0,0.416667,0.416667,0,8,8500
10603,646.24,646.24,0,0.083333,0.083333,0,1,10000
10604,0,0,0,0,0,0,0,3500
10605,3608.88,2124.75,1484.13,1,0.75,0.75,37,15000
10606,0,0,0,0,0,0,0,7500
10607,0,0,0,0,0,0,0,5000
10608,12465.21,9805.73,2659.48,1,0.583333,1,79,13000
10609,7823.74,7564.81,258.93,1,1,1,62,19000
10610,24.64,24.64,0,0.083333,0.083333,0,1,1800
10611,27957.68,23032.97,4924.71,1,1,0.916667,70,9000
10612,372,273.6,98.4,0.333333,0.166667,0.25,7,4000
10613,1841.62,1456.94,384.68,1,1,0.25,21,7500
10615,1678.07,824.21,853.86,1,0.25,1,33,6500
10616,11674.64,9400.96,2273.68,1,1,0.916667,93,16000
10617,2094.38,2094.38,0,0.416667,0.416667,0,17,4500
10618,0,0,0,0,0,0,0,3000
10619,411.38,411.38,0,0.25,0.25,0,5,2500
10620,99.19,0,99.19,0.5,0,0.5,7,4000
10621,525,525,0,0.083333,0.083333,0,1,2500
10622,1956.06,1777.14,178.92,0.916667,0.916667,0.333333,48,11500
10623,1750.51,1515.46,235.05,1,1,0.166667,31,3500
10624,18.41,0,18.41,0.083333,0,0.083333,1,1000
10625,386.12,386.12,0,0.636364,0.636364,0,9,4000
10626,0,0,0,0,0,0,0,2100
10627,0,0,0,0,0,0,0,14500
10628,625.46,198.4,427.06,0.583333,0.166667,0.5,10,7500
10629,963.13,963.13,0,0.666667,0.666667,0,16,7000
10630,2011.81,2011.81,0,0.416667,0.416667,0,8,2100
10631,99.5,0,99.5,0.833333,0,0.75,10,8000
10632,1084.09,0,1084.09,0.666667,0,0.666667,9,8000
10633,207,0,207,0.916667,0,0.916667,11,8500
10634,1757.47,907.05,850.42,1,0.416667,1,80,5000
10635,3837.59,1860.18,1977.41,1,0.916667,1,52,9500
10636,117.57,117.57,0,0.083333,0.083333,0,2,8000
10637,1223.41,769.41,454,1,1,0.916667,25,6000
10638,1710.24,817.32,892.92,1,0.416667,1,43,6000
10639,11.06,11.06,0,0.083333,0.083333,0,1,4000
10640,0,0,0,0,0,0,0,12000
10641,8273.18,2904.89,5368.29,1,1,1,53,7000
10642,619.93,0,619.93,1,0,0.916667,24,4000
10643,190,0,190,0.2,0,0.2,3,4000
10644,7680.08,5050.97,2629.11,1,0.583333,1,64,11500
10645,9734.63,3756.01,5978.62,1,1,1,194,8500
10646,0,0,0,0,0,0,0,3000
10647,8403.17,7469.7,933.47,0.833333,0.666667,0.75,117,13000
10648,118.6,70,48.6,1,0.083333,0.916667,25,3300
10649,11202.09,10929.53,272.56,1,1,0.583333,100,7500
10650,794.52,794.52,0,0.666667,0.666667,0,16,1750
10651,1704.22,150.5,1553.72,0.9,0.2,0.8,16,1500
10652,1044.43,801.35,243.08,0.666667,0.416667,0.333333,23,5000
10653,3651.59,1544.79,2106.8,1,0.833333,1,111,4500
10654,6477.6,3301.6,3176,1,1,0.916667,83,7500
10655,1025.03,0,1025.03,1,0,1,67,2800
10656,0,0,0,0,0,0,0,2400
10657,472.71,472.71,0,0.083333,0.083333,0,1,16000
10658,733.35,78.6,654.75,0.818182,0.181818,0.818182,11,3000
10659,3050.72,989.14,2061.58,0.583333,0.333333,0.333333,16,11500
10660,601.35,468,133.35,0.416667,0.333333,0.333333,10,7000
10661,0,0,0,0,0,0,0,1200
10662,0,0,0,0,0,0,0,10500
10663,0,0,0,0,0,0,0,5000
10665,1764.86,1149.34,615.52,1,0.666667,0.916667,21,10000
10666,2352.2,1136.7,1215.5,0.916667,0.666667,0.75,30,6500
10667,0,0,0,0,0,0,0,4000
10668,3877.85,2183.56,1694.29,0.916667,0.666667,0.75,29,12500
10669,5958.17,3161.46,2796.71,1,0.583333,1,98,15000
10670,5969.33,3755.24,2214.09,1,1,1,92,16500
10671,14604.87,2475.93,12128.94,1,0.583333,1,219,15500
10672,433.63,433.63,0,0.25,0.25,0,5,7000
10673,2790.76,2549.25,241.51,1,1,0.333333,36,14000
10674,571.32,0,571.32,0.5,0,0.333333,3,4000
10675,0,0,0,0,0,0,0,1800
10676,281.25,0,281.25,1,0,0.888889,9,1200
10677,1701.9,464.9,1237,1,0.25,1,55,3000
10678,14332.92,10588.97,3743.95,1,0.909091,0.909091,152,16000
10679,490.6,0,490.6,0.272727,0,0.272727,3,18000
10680,0,0,0,0,0,0,0,9000
10681,8371.19,4192.8,4178.39,1,0.5,1,87,3800
10682,4552.44,1234,3318.44,0.75,0.166667,0.583333,15,5000
10683,202,202,0,0.166667,0.166667,0,2,2000
10684,6030.34,2874.89,3155.45,1,0.5,1,104,7000
10685,379.3,0,379.3,0.166667,0,0.166667,6,2500
10686,1877.24,926.9,950.34,0.166667,0.166667,0.083333,29,8500
10688,3660.97,3660.97,0,1,1,0,33,7500
10689,2281.56,2281.56,0,0.916667,0.916667,0,29,20000
10690,45.65,45.65,0,0.083333,0.083333,0,1,1200
10691,1919.66,1310.9,608.76,0.916667,0.416667,0.75,34,6000
10692,685.08,220,465.08,0.583333,0.25,0.5,24,13000
10693,362.13,0,362.13,1,0,1,19,1200
10694,80,80,0,0.125,0.125,0,1,1500
10695,3703.36,1653.98,2049.38,1,1,1,54,7500
10696,12650,12650,0,0.25,0.25,0,10,10500
10697,228.35,228.35,0,0.333333,0.333333,0,7,4000
10698,0,0,0,0,0,0,0,4000
10699,1969.24,567.47,1401.77,0.916667,0.25,0.916667,30,12000
10700,533.36,0,533.36,0.666667,0,0.583333,8,1200
10701,0,0,0,0,0,0,0,7500
10702,1901.94,367,1534.94,1,0.166667,1,34,4500
10703,0,0,0,0,0,0,0,7000
10704,5601.54,3073.82,2527.72,1,0.75,1,182,7500
10705,162.56,0,162.56,0.5,0,0.5,6,1000
10706,66.32,66.32,0,0.083333,0.083333,0,1,9000
10707,19.9,0,19.9,0.2,0,0.1,2,6500
10708,362.36,362.36,0,0.25,0.25,0,2,8000
10709,818.02,326.02,492,1,0.083333,1,14,3000
10710,1286.2,1286.2,0,1,1,0,24,4000
10711,1800,0,1800,1,0,1,12,6000
10712,0,0,0,0,0,0,0,3000
10713,1131.08,0,1131.08,0.583333,0,0.5,25,18000
10714,83.35,0,83.35,0.142857,0,0.142857,1,4000
10715,342.07,270.07,72,0.583333,0.5,0.166667,11,3000
10716,2025,2025,0,0.75,0.75,0,21,6000
10717,3548.64,2949.37,599.27,1,0.916667,1,51,20000
10718,1687.29,1687.29,0,0.5,0.5,0,8,11500
10719,231.35,0,231.35,1,0,0.857143,7,1000
10720,2427.26,1587.34,839.92,1,1,1,30,5000
10721,579.28,300,279.28,0.5,0.166667,0.416667,13,1200
10722,420.03,320.03,100,1,0.25,1,16,6600
10723,328.92,328.92,0,0.166667,0.166667,0,2,10000
10724,419.64,0,419.64,1,0,1,12,4200
10725,3267.03,1439.07,1827.96,1,1,1,101,6000
10726,294.13,65,229.13,0.916667,0.083333,0.833333,12,1500
10727,0,0,0,0,0,0,0,5500
10728,0,0,0,0,0,0,0,3000
10729,0,0,0,0,0,0,0,1500
10730,171.92,171.92,0,0.416667,0.416667,0,5,4500
10731,2210.97,1741.3,469.67,1,1,0.416667,50,9500
10732,1229.57,1229.57,0,0.416667,0.416667,0,16,2700
10733,64,64,0,0.083333,0.083333,0,1,2800
10734,0,0,0,0,0,0,0,3000
10735,9670.84,6701.08,2969.76,1,0.75,1,88,17500
10736,7446.18,6376.98,1069.2,1,1,1,82,10000
10737,0,0,0,0,0,0,0,14000
10738,375.57,375.57,0,0.25,0.25,0,3,6000
10739,5228.36,2337.44,2890.92,1,1,1,71,3000
10740,291.65,0,291.65,0.75,0,0.666667,10,8000
10741,1386.4,1386.4,0,0.285714,0.285714,0,3,1500
10742,1307.16,1307.16,0,1,1,0,24,5000
10743,0,0,0,0,0,0,0,16000
10744,77.99,77.99,0,0.166667,0.166667,0,2,1200
10745,861.79,181.81,679.98,0.333333,0.166667,0.166667,7,6000
10746,65,65,0,0.083333,0.083333,0,1,3000
10747,798.34,277,521.34,0.5,0.25,0.416667,19,4500
10748,0,0,0,0,0,0,0,8500
10749,32.22,32.22,0,0.083333,0.083333,0,1,2000
10750,404.24,0,404.24,0.25,0,0.25,3,14500
10751,0,0,0,0,0,0,0,1200
10752,8820.67,2549.65,6271.02,0.75,0.583333,0.583333,37,6500
10753,7590.08,7403.57,186.51,0.666667,0.666667,0.166667,81,10000
10754,0,0,0,0,0,0,0,6000
10755,1613.74,800.87,812.87,1,0.416667,0.833333,37,1500
10756,1214.74,574.33,640.41,1,0.333333,1,48,11000
10757,776.89,698.99,77.9,0.166667,0.083333,0.083333,2,1500
10758,0,0,0,0,0,0,0,5500
10759,0,0,0,0,0,0,0,2750
10760,4371.82,2765.16,1606.66,1,0.916667,1,97,20000
10761,1648.53,618.55,1029.98,1,0.333333,1,46,6500
10762,0,0,0,0,0,0,0,11500
10763,24,0,24,0.166667,0,0.166667,2,1500
10764,1123.58,1123.58,0,0.083333,0.083333,0,9,1500
10765,571.91,571.91,0,0.25,0.25,0,5,2100
10766,0,0,0,0,0,0,0,7500
10767,0,0,0,0,0,0,0,1500
10768,1080.11,0,1080.11,1,0,1,23,9000
10769,0,0,0,0,0,0,0,3000
10770,749.57,209.77,539.8,0.666667,0.222222,0.444444,7,6000
10771,0,0,0,0,0,0,0,2500
10772,880.19,0,927.45,1,0,1,46,1500
10773,642.33,642.33,0,0.5,0.5,0,12,9000
10774,890.2,890.2,0,0.5,0.5,0,9,3000
10775,1798.24,144.86,1653.38,1,0.166667,0.916667,17,1500
10776,2720.68,2580.19,140.49,1,0.833333,0.666667,49,5000
10777,4139.56,4139.56,0,0.333333,0.333333,0,8,9000
10779,1140,0,1140,0.5,0,0.5,6,3650
10780,169.28,0,169.28,0.583333,0,0.583333,7,6000
10781,0,0,0,0,0,0,0,1200
10782,183.7,183.7,0,0.25,0.25,0,4,10500
10783,0,0,0,0,0,0,0,13000
10784,1412.76,0,1412.76,1,0,1,25,5000
10785,0,0,0,0,0,0,0,6000
10786,1936.01,1471.04,464.97,0.916667,0.5,1,27,2000
10787,2486.1,2052.75,433.35,0.875,0.875,0.5,33,4000
10788,0,0,0,0,0,0,0,6500
10789,796.56,0,796.56,1,0,1,13,4000
10790,717.18,399.15,318.03,0.416667,0.166667,0.25,7,7000
10791,0,0,0,0,0,0,0,9500
10792,782.88,782.88,0,0.083333,0.083333,0,2,3000
10793,0,0,0,0,0,0,0,2000
10794,260,260,0,0.083333,0.083333,0,1,5500
10795,0,0,0,0,0,0,0,1200
10796,49.19,0,49.19,0.416667,0,0.416667,5,12000
10797,4021.29,2303.6,1717.69,1,1,0.5,44,5000
10798,503.45,503.45,0,0.083333,0.083333,0,1,10500
10799,4430.17,3628.67,801.5,1,1,1,78,8500
10800,933.5,933.5,0,0.083333,0.083333,0,1,3000
10801,1163.93,950.03,213.9,0.833333,0.75,0.416667,22,5000
10803,177.23,70.26,106.97,0.083333,0.083333,0.083333,3,2500
10804,283.6,204.27,79.33,0.25,0.125,0.125,2,5000
10805,9796.28,9536.28,260,1,0.833333,0.583333,45,19000
10806,2109.61,1734.61,375,1,0.583333,1,19,6500
10807,0,0,0,0,0,0,0,3000
10808,1326.3,1326.3,0,1,1,0,23,4500
10809,0,0,0,0,0,0,0,10000
10810,0,0,0,0,0,0,0,3500
10811,3407.69,2074.16,1333.53,1,0.833333,1,77,9500
10812,1804.09,620.16,1183.93,0.916667,0.916667,0.666667,27,7500
10813,758.31,0,758.31,0.583333,0,0.5,7,6000
10814,121.5,0,121.5,0.818182,0,0.818182,9,4000
10815,0,0,0,0,0,0,0,5500
10816,90.39,90.39,0,0.125,0.125,0,1,1500
10817,0,0,0,0,0,0,0,2600
10818,0,0,0,0,0,0,0,10000
10819,749.3,393.5,355.8,0.583333,0.083333,0.5,8,8500
10820,184.92,0,184.92,1,0,1,12,4000
10821,70,0,70,0.166667,0,0.166667,2,1500
10822,219.26,219.26,0,0.25,0.25,0,5,2500
10823,44.55,44.55,0,0.083333,0.083333,0,1,6000
10824,268.68,0,268.68,1,0,1,12,1200
10825,0,0,0,0,0,0,0,2600
10826,1876.8,0,1876.8,1,0,1,12,5000
10827,455.76,36,419.76,1,0.083333,1,13,1700
10828,520.5,0,520.5,0.5,0,0.5,15,4000
10829,0,0,0,0,0,0,0,6000
10830,8519.02,8003.21,515.81,1,1,1,117,17500
10831,0,0,0,0,0,0,0,3000
10832,0,0,0,0,0,0,0,4000
10833,777.04,521.46,255.58,0.833333,0.5,0.75,20,7500
10834,0,0,0,0,0,0,0,3300
10835,4504.25,2986.66,1517.59,0.5,0.5,0.416667,37,8500
10836,2370.01,1682.03,687.98,1,0.333333,1,35,4200
10837,517.14,460.57,56.57,0.416667,0.25,0.166667,7,3000
10838,806,481,325,1,0.083333,1,25,8000
10839,578.66,578.66,0,1,1,0,12,9500
10840,8.4,8.4,0,1,1,0,12,10500
10841,173.69,173.69,0,0.166667,0.166667,0,2,5000
10843,74.98,74.98,0,0.166667,0.166667,0,2,1800
10844,60.24,0,60.24,0.166667,0,0.166667,2,4000
10845,1500,1500,0,0.083333,0.083333,0,2,4600
10846,2280.58,0,2280.58,1,0,0.916667,20,1800
10847,0,0,0,0,0,0,0,3000
10848,1152.83,0,1152.83,1,0,1,21,7000
10849,0,0,0,0,0,0,0,2400
10850,0,0,0,0,0,0,0,3000
10852,186.11,61.11,125,0.333333,0.083333,0.25,5,3000
10853,89.9,28,61.9,0.333333,0.083333,0.166667,4,7000
10854,221.61,221.61,0,0.666667,0.666667,0,8,1700
10855,4768.27,4768.27,0,0.727273,0.727273,0,27,2500
10856,86.7,86.7,0,0.166667,0.166667,0,2,2000
10857,1162.63,1021.67,140.96,0.5,0.416667,0.166667,14,7500
10858,977.38,615.99,361.39,0.833333,0.25,0.833333,18,3350
10859,1497.82,690.57,807.25,1,0.333333,0.833333,31,3500
10860,363,363,0,0.111111,0.111111,0,2,5500
10861,0,0,0,0,0,0,0,8500
10862,0,0,0,0,0,0,0,1500
10863,0,0,0,0,0,0,0,3000
10864,350,0,350,0.166667,0,0.166667,2,4000
10865,1488.8,987.68,501.12,0.833333,0.25,0.583333,21,2000
10866,992.25,651.4,340.85,0.833333,0.25,0.75,18,4500
10867,1288.42,0,1288.42,0.916667,0,0.916667,23,1500
10868,1102.72,0,1102.72,1,0,1,15,4000
10869,536.68,103,433.68,1,0.083333,1,13,1000
10870,0,0,0,0,0,0,0,2500
10871,2163.12,1383.12,780,1,1,0.333333,23,4000
10872,0,0,0,0,0,0,0,5500
10873,5197.22,4001.41,1195.81,1,0.571429,0.857143,15,13000
10874,591.84,109.16,482.68,0.636364,0.181818,0.454545,11,17000
10875,1790.64,1358.4,432.24,1,0.833333,1,52,10500
10876,0,0,0,0,0,0,0,3000
10877,385,385,0,0.166667,0.166667,0,2,5000
10878,475,0,475,1,0,0.916667,12,1500
10879,0,0,0,0,0,0,0,6000
10880,1366.3,1366.3,0,0.5,0.5,0,11,2000
10881,76.94,76.94,0,0.181818,0.181818,0,2,1500
10882,2126.7,2026.7,100,0.5,0.25,0.416667,10,15000
10883,100,100,0,0.083333,0.083333,0,1,1200
10884,0,0,0,0,0,0,0,14500
10885,12551.95,10901.24,1650.71,1,0.666667,1,122,17000
10886,200,200,0,0.083333,0.083333,0,1,8000
10887,2190.95,832.49,1358.46,1,0.416667,0.916667,43,11500
10888,2896.05,2209.21,686.84,1,0.916667,0.916667,90,13500
10889,18.05,0,18.05,0.083333,0,0.083333,1,1000
10890,1990.81,0,1990.81,1,0,0.916667,31,5000
10891,199.88,0,199.88,0.75,0,0.75,14,4000
10892,4917.48,3300.1,1617.38,1,0.25,1,31,13500
10893,1325.27,1161.66,163.61,0.75,0.5,0.416667,21,4000
10894,1448.59,1229,219.59,0.666667,0.25,0.5,18,1200
10895,851.68,0,851.68,0.833333,0,0.75,12,1500
10896,0,0,0,0,0,0,0,3500
10897,463,74,389,0.583333,0.083333,0.416667,7,12500
10898,769.34,769.34,0,0.166667,0.166667,0,3,7000
10899,377.1,177.62,199.48,0.333333,0.083333,0.25,5,2600
10900,0,0,0,0,0,0,0,1200
10901,780.14,69.9,710.24,0.416667,0.083333,0.25,5,9000
10902,3480.24,2767.28,712.96,1,1,0.666667,60,12500
10903,0,0,0,0,0,0,0,1500
10904,0,0,0,0,0,0,0,12000
10905,2493.67,358,2135.67,1,0.083333,1,26,3000
10906,324.3,324.3,0,0.166667,0.166667,0,4,5000
10907,444.96,0,444.96,1,0,1,12,3000
10908,150,0,150,0.25,0,0.25,3,6000
10909,250.32,250.32,0,0.083333,0.083333,0,1,7000
10910,0,0,0,0,0,0,0,1200
10911,89.66,89.66,0,0.2,0.2,0,5,2000
10912,299.04,0,299.04,1,0,1,12,7500
10913,1036.19,1036.19,0,0.25,0.25,0,6,7300
10914,0,0,0,0,0,0,0,18500
10915,5080.85,4674.21,406.64,0.416667,0.333333,0.25,12,8000
10916,554.85,262.4,292.45,0.5,0.25,0.333333,20,2100
10917,5153.28,3352.28,1801,1,0.583333,1,105,11500
10918,2617.85,2426.43,191.42,1,0.916667,0.416667,35,1800
10919,716.98,217.06,499.92,1,0.25,1,17,1600
10920,4193.91,3076.01,1117.9,1,1,0.583333,27,3000
10921,965.84,737.79,228.05,1,0.75,0.666667,33,4300
10922,7597.09,6761.29,835.8,1,1,0.333333,22,6500
10923,0,0,0,0,0,0,0,9500
10924,360.3,112.61,247.69,0.416667,0.083333,0.333333,7,11500
10925,1772.55,1352.55,420,1,1,0.75,29,1200
10926,1850.31,1815.31,35,1,1,0.083333,41,14000
10927,84.65,0,84.65,0.75,0,0.75,9,8000
10928,223.5,175.5,48,0.333333,0.222222,0.111111,4,17500
10929,407.86,307.8,100.06,0.083333,0.083333,0.083333,5,12500
10930,315.48,0,315.48,1,0,1,12,1000
10931,0,0,0,0,0,0,0,2000
10932,312.69,312.69,0,0.25,0.25,0,5,7500
10933,1230.08,1000,230.08,1,0.083333,1,13,6500
10934,0,0,0,0,0,0,0,13000
10935,0,0,0,0,0,0,0,3000
10936,701.44,701.44,0,1,1,0,13,6000
10937,302,0,302,0.5,0,0.416667,6,2000
10939,348.88,348.88,0,0.333333,0.333333,0,4,1200
10940,3393.25,3364.59,77.66,0.25,0.25,0.083333,5,9000
10941,205.89,110,95.89,0.416667,0.083333,0.416667,12,9500
10942,0,0,0,0,0,0,0,6500
10943,209,0,209,0.5,0,0.333333,6,1500
10944,1051.52,732.2,319.32,1,0.083333,1,16,4600
10945,253.37,196.37,57,0.916667,0.5,0.5,16,1200
10946,202.72,0,202.72,0.833333,0,0.833333,10,4500
10947,27,0,27,0.083333,0,0.083333,1,1200
10949,6335.65,912.12,5423.53,1,0.583333,1,108,11000
10950,2457.48,1272.5,1184.98,1,0.583333,1,69,7000
10951,26.62,0,26.62,0.333333,0,0.333333,4,4500
10952,4896.9,721.46,4175.44,1,0.416667,0.916667,64,2500
10953,20.09,20.09,0,0.333333,0.333333,0,5,3200
10954,678,678,0,1,1,0,12,2000
10955,0,0,0,0,0,0,0,11000
10956,1707.26,403.54,1303.72,0.916667,0.083333,0.833333,18,3300
10957,0,0,0,0,0,0,0,4500
10958,963.35,300,663.35,0.75,0.083333,0.583333,11,14000
10959,2540.9,1234.77,1306.13,0.916667,0.833333,0.916667,30,5000
10960,1478.36,1343.45,134.91,0.5,0.416667,0.166667,12,1200
10961,0,0,0,0,0,0,0,6500
10962,45.65,45.65,0,0.083333,0.083333,0,1,1200
10963,0,0,0,0,0,0,0,3000
10965,563.39,400.14,163.25,0.916667,0.5,0.916667,40,900
10966,974.3,712.3,262,0.75,0.583333,0.416667,21,3000
10967,0,0,0,0,0,0,0,10000
10968,562.01,63.6,498.41,1,0.083333,1,19,1800
10969,53.8,53.8,0,0.25,0.25,0,6,2500
10970,1113.1,801.19,311.91,0.833333,0.416667,0.75,26,6500
10971,0,0,0,0,0,0,0,5250
10972,7363.38,6965.06,398.32,0.833333,0.666667,0.416667,42,4500
10973,421.15,0,421.15,0.583333,0,0.583333,7,17000
10974,566.43,463.8,102.63,0.166667,0.166667,0.083333,3,9000
10975,17409.21,11263.17,6146.04,1,1,1,175,19500
10976,0,0,0,0,0,0,0,3500
10977,1177.64,1177.64,0,0.5,0.5,0,29,3000
10978,1009.44,858.48,150.96,0.916667,0.583333,0.75,25,4000
10979,200,200,0,0.083333,0.083333,0,3,2000
10980,736.72,736.72,0,0.5,0.5,0,5,4500
10981,158.37,0,158.37,0.083333,0,0.083333,1,3000
10982,0.01,0.01,0,0.083333,0.083333,0,1,6500
10983,516,0,516,1,0,1,12,1500
10984,251.44,251.44,0,1,1,0,12,6000
10985,2110.98,1748.98,362,0.9,0.5,0.6,20,1700
10986,3852.37,2681.99,1170.38,1,0.75,0.75,35,6000
10987,270,270,0,0.25,0.25,0,3,1200
10988,1238.12,1159.3,78.82,0.666667,0.583333,0.166667,13,6000
10989,308.16,308.16,0,0.25,0.25,0,3,2500
10990,0,0,0,0,0,0,0,12000
10991,1817.84,1817.84,0,0.333333,0.333333,0,4,6000
10992,1000,1000,0,0.083333,0.083333,0,1,1500
10993,0,0,0,0,0,0,0,1600
10994,3209.14,2795.14,414,0.7,0.6,0.5,28,10000
10995,886.37,886.37,0,0.333333,0.333333,0,7,1800
10996,0,0,0,0,0,0,0,7500
10997,455.72,0,455.72,1,0,1,22,3000
10998,749.9,0,749.9,0.909091,0,0.818182,10,1500
10999,555,0,555,0.666667,0,0.583333,12,3000
11000,1093.93,695.29,398.64,1,0.25,1,15,2900
11001,1755.76,1755.76,0,1,1,0,20,2500
11002,829.15,0,829.15,0.416667,0,0.333333,5,3000
11003,541.68,541.68,0,0.166667,0.166667,0,2,8500
11004,26582.34,15158.9,11423.44,0.9,0.8,0.8,55,28000
11005,1508.54,1508.54,0,1,1,0,16,8500
11006,99,99,0,0.083333,0.083333,0,1,1000
11007,1534.98,1424.58,110.4,1,0.75,0.333333,32,4000
11008,76.3,76.3,0,0.166667,0.166667,0,3,1200
11009,3927.12,0,3927.12,1,0,1,34,5500
11010,1486.31,179.75,1306.56,1,0.833333,0.916667,39,1800
11011,435.14,435.14,0,1,1,0,14,7000
11012,280.35,280.35,0,0.166667,0.166667,0,3,4000
11013,367.94,246.2,121.74,0.583333,0.25,0.416667,9,1500
11014,182,0,182,0.333333,0,0.333333,4,1500
