id_chamada;data;agente;tipo_solicitacao;atendido;resolvido;duracao_conversa;tempo_espera;indice_satisfacao
ID0359;07/01/2015 11:36;Greg;RegistroSinistro;S;S;56;910.00;RUIM
ID0360;07/01/2015 11:36;Dan;Reclamacao;S;S;226;630.00;RUIM
ID0361;07/01/2015 11:42;Jim;Reclamacao;S;S;197;620.00;RUIM
ID0362;07/01/2015 11:42;Stewart;Cotacao;S;S;293;;BOM
ID0363;07/01/2015 11:47;Diane;Reclamacao;S;S;41;710.00;RUIM
ID0364;07/01/2015 11:47;Jim;Reclamacao;S;S;264;20.40;BOM
ID0365;07/01/2015 12:08;Jim;Sugestao;N;N;192;;
ID0366;07/01/2015 12:08;Greg;Sugestao;S;S;366;28.50;BOM
ID0367;07/01/2015 12:36;Dan;RegistroSinistro;N;N;284;;
ID0368;07/01/2015 12:36;Becky;Informacao;S;S;;;BOM
ID0369;07/01/2015 12:48;Greg;Cotacao;S;S;89;15.00;BOM
ID0370;07/01/2015 12:48;Martha;Reclamacao;S;S;189;;BOM
ID0371;07/01/2015 13:26;Joe;Sugestao;S;S;294;1050.00;RUIM
ID0372;07/01/2015 13:26;Greg;Cotacao;S;S;217;74.40;BOM
ID0373;07/01/2015 13:30;Becky;RegistroSinistro;N;N;;;
ID0374;07/01/2015 13:30;Stewart;Reclamacao;S;N;79;15.60;BOM
ID0375;07/01/2015 13:42;Greg;Informacao;N;N;130;;
ID0376;07/01/2015 13:42;Becky;RegistroSinistro;S;S;121;24.00;BOM
ID0377;07/01/2015 13:45;Dan;RegistroSinistro;S;S;111;;BOM
ID0378;07/01/2015 13:45;Dan;Sugestao;S;S;37;;BOM
ID0379;07/01/2015 14:31;Joe;Sugestao;S;S;280;64.80;BOM
ID0380;07/01/2015 14:31;Martha;Sugestao;S;S;131;46.20;BOM
ID0381;07/01/2015 15:53;Martha;Cotacao;S;N;;;BOM
ID0382;07/01/2015 15:53;Dan;Sugestao;N;N;351;;
ID0383;07/01/2015 16:07;Diane;Reclamacao;N;N;138;;
ID0384;07/01/2015 16:07;Stewart;Cotacao;S;S;271;35.40;BOM
ID0385;07/01/2015 16:29;Martha;RegistroSinistro;S;S;402;1340.00;RUIM
ID0386;07/01/2015 16:29;Becky;Cotacao;S;S;174;1190.00;RUIM
ID0387;07/01/2015 16:40;Dan;Sugestao;S;S;315;;BOM
ID0388;07/01/2015 16:40;Jim;RegistroSinistro;S;S;84;;BOM
ID0389;07/01/2015 17:03;Jim;Informacao;S;S;262;110.00;RUIM
ID0390;07/01/2015 17:03;Joe;Informacao;S;S;83;1740.00;RUIM
ID0391;07/01/2015 17:39;Diane;RegistroSinistro;S;S;300;;BOM
ID0392;07/01/2015 17:39;Stewart;RegistroSinistro;S;N;228;1030.00;RUIM
ID0393;07/01/2015 17:47;Jim;Reclamacao;S;S;237;940.00;RUIM
ID0394;07/01/2015 17:47;Diane;Cotacao;N;N;292;;
ID0395;07/01/2015 17:48;Joe;Reclamacao;S;S;;;RUIM
ID0396;07/01/2015 17:48;Diane;Reclamacao;S;S;104;1560.00;RUIM
ID0397;07/01/2015 17:55;Greg;Cotacao;S;S;;;BOM
ID0398;07/01/2015 17:55;Jim;Sugestao;S;S;;;BOM
ID0399;08/01/2015 09:00;Joe;Reclamacao;S;S;;;RUIM
ID0400;08/01/2015 09:00;Jim;Cotacao;S;S;112;9.60;BOM
ID0401;08/01/2015 09:24;Diane;Cotacao;S;S;;;BOM
ID0402;08/01/2015 09:24;Greg;Reclamacao;S;S;400;43.80;BOM
ID0403;08/01/2015 09:47;Diane;Informacao;S;S;416;20.00;BOM
ID0404;08/01/2015 09:47;Stewart;Sugestao;N;N;97;;
ID0405;08/01/2015 09:59;Jim;Cotacao;N;N;;;
ID0406;08/01/2015 09:59;Martha;RegistroSinistro;N;N;397;;
ID0407;08/01/2015 10:42;Martha;RegistroSinistro;S;N;66;430.00;RUIM
ID0408;08/01/2015 10:42;Dan;Sugestao;N;N;382;;
ID0409;08/01/2015 10:49;Joe;Reclamacao;S;S;331;9.00;BOM
ID0410;08/01/2015 10:49;Stewart;Informacao;S;S;79;56.40;BOM
ID0411;08/01/2015 10:49;Becky;Cotacao;S;S;277;;BOM
ID0412;08/01/2015 10:49;Becky;RegistroSinistro;S;S;270;2180.00;RUIM
ID0413;08/01/2015 11:00;Diane;Informacao;S;S;258;;BOM
ID0414;08/01/2015 11:00;Joe;Informacao;S;S;81;51.50;BOM
ID0415;08/01/2015 11:16;Dan;Informacao;S;N;125;18.60;BOM
ID0416;08/01/2015 11:16;Diane;Cotacao;S;N;352;31.80;BOM
ID0417;08/01/2015 11:16;Dan;Informacao;N;N;208;;
ID0418;08/01/2015 11:16;Dan;Reclamacao;S;S;;;RUIM
ID0419;08/01/2015 12:12;Jim;RegistroSinistro;S;S;68;48.00;BOM
ID0420;08/01/2015 12:12;Dan;RegistroSinistro;S;S;215;320.00;RUIM
ID0421;08/01/2015 12:14;Greg;RegistroSinistro;S;S;53;;BOM
ID0422;08/01/2015 12:14;Greg;Cotacao;S;S;126;;BOM
ID0423;08/01/2015 12:38;Stewart;Cotacao;S;S;52;42.00;BOM
ID0424;08/01/2015 12:38;Dan;Reclamacao;S;S;392;1100.00;RUIM
ID0425;08/01/2015 12:48;Stewart;Informacao;N;N;287;;
ID0426;08/01/2015 12:48;Diane;Informacao;S;N;229;49.20;BOM
ID0427;08/01/2015 13:10;Diane;Sugestao;N;N;125;;
ID0428;08/01/2015 13:10;Greg;RegistroSinistro;S;S;;;RUIM
ID0429;08/01/2015 13:10;Joe;Cotacao;N;N;416;;
ID0430;08/01/2015 13:10;Jim;RegistroSinistro;S;S;209;63.00;BOM
ID0431;08/01/2015 13:17;Joe;RegistroSinistro;S;S;167;14.40;BOM
ID0432;08/01/2015 13:17;Becky;Sugestao;N;N;284;;
ID0433;08/01/2015 13:43;Joe;Informacao;S;S;196;;BOM
ID0434;08/01/2015 13:43;Becky;Reclamacao;S;S;;;RUIM
ID0435;08/01/2015 15:37;Greg;RegistroSinistro;S;S;343;;BOM
ID0436;08/01/2015 15:37;Diane;Reclamacao;N;N;358;;
ID0437;08/01/2015 15:43;Stewart;Cotacao;S;S;148;66.60;BOM
ID0438;08/01/2015 15:43;Stewart;Reclamacao;S;N;300;;BOM
ID0439;08/01/2015 15:53;Diane;RegistroSinistro;S;S;246;;BOM
ID0440;08/01/2015 15:53;Diane;Reclamacao;S;S;235;1460.00;RUIM
ID0441;08/01/2015 15:54;Greg;Reclamacao;S;S;146;230.00;RUIM
ID0442;08/01/2015 15:54;Dan;Informacao;S;S;370;46.00;BOM
ID0443;08/01/2015 16:37;Dan;RegistroSinistro;S;S;265;610.00;RUIM
ID0444;08/01/2015 16:37;Dan;RegistroSinistro;S;S;135;920.00;RUIM
ID0445;08/01/2015 18:00;Jim;Sugestao;S;S;;;RUIM
ID0446;08/01/2015 18:00;Diane;Sugestao;S;N;;;BOM
ID0447;09/01/2015 09:07;Jim;Informacao;S;S;141;37.20;BOM
ID0448;09/01/2015 09:07;Martha;RegistroSinistro;S;S;121;1220.00;RUIM
ID0449;09/01/2015 09:24;Greg;Sugestao;S;S;66;39.00;BOM
ID0450;09/01/2015 09:24;Dan;RegistroSinistro;S;S;346;67.20;BOM
ID0451;09/01/2015 09:34;Martha;Sugestao;S;S;45;37.20;BOM
ID0452;09/01/2015 09:34;Jim;Reclamacao;S;S;394;870.00;RUIM
ID0453;09/01/2015 10:22;Dan;Cotacao;S;S;397;28.00;BOM
ID0454;09/01/2015 10:22;Becky;RegistroSinistro;S;S;196;;BOM
ID0455;09/01/2015 10:29;Diane;RegistroSinistro;S;S;306;680.00;RUIM
ID0456;09/01/2015 10:29;Martha;Reclamacao;N;N;262;;
ID0457;09/01/2015 10:32;Jim;Cotacao;S;S;240;;BOM
ID0458;09/01/2015 10:32;Stewart;Sugestao;S;S;156;22.00;BOM
ID0459;09/01/2015 10:58;Joe;Sugestao;S;S;;;BOM
ID0460;09/01/2015 10:58;Martha;Informacao;S;N;191;;BOM
ID0461;09/01/2015 11:05;Stewart;Reclamacao;S;N;171;560.00;RUIM
ID0462;09/01/2015 11:05;Stewart;RegistroSinistro;S;S;116;48.60;BOM
ID0463;09/01/2015 11:11;Joe;Reclamacao;S;S;365;740.00;RUIM
ID0464;09/01/2015 11:11;Jim;Sugestao;S;S;;;BOM
ID0465;09/01/2015 11:16;Becky;Reclamacao;S;S;304;230.00;RUIM
ID0466;09/01/2015 11:16;Dan;Informacao;S;S;314;31.80;BOM
ID0467;09/01/2015 11:25;Stewart;Reclamacao;S;S;74;;BOM
ID0468;09/01/2015 11:25;Dan;Sugestao;N;N;275;;
ID0469;09/01/2015 11:48;Dan;Cotacao;S;S;328;1320.00;RUIM
ID0470;09/01/2015 11:48;Martha;Cotacao;S;S;120;37.50;BOM
ID0471;09/01/2015 11:48;Joe;Sugestao;N;N;;;
ID0472;09/01/2015 11:48;Dan;Reclamacao;N;N;85;;
ID0473;09/01/2015 11:48;Becky;Sugestao;S;S;305;8.50;BOM
ID0474;09/01/2015 11:48;Dan;Cotacao;S;S;218;10.20;BOM
ID0475;09/01/2015 11:55;Greg;Informacao;S;S;79;;BOM
ID0476;09/01/2015 11:55;Dan;Sugestao;S;S;;;BOM
ID0477;09/01/2015 12:31;Dan;Cotacao;S;S;;;BOM
ID0478;09/01/2015 12:31;Dan;Reclamacao;S;S;85;;BOM
ID0479;09/01/2015 12:33;Diane;Sugestao;S;S;;;BOM
ID0480;09/01/2015 12:33;Greg;Informacao;S;S;371;62.00;BOM
ID0481;09/01/2015 12:40;Joe;Sugestao;N;N;212;;
ID0482;09/01/2015 12:40;Becky;Reclamacao;S;N;;;BOM
ID0483;09/01/2015 12:50;Diane;Sugestao;S;S;222;;BOM
ID0484;09/01/2015 12:50;Jim;Cotacao;N;N;;;
ID0485;09/01/2015 13:03;Becky;Informacao;S;S;45;1460.00;RUIM
ID0486;09/01/2015 13:03;Dan;Cotacao;S;S;;;BOM
ID0487;09/01/2015 13:39;Becky;RegistroSinistro;N;N;340;;
ID0488;09/01/2015 13:39;Joe;RegistroSinistro;S;S;107;27.60;BOM
ID0489;09/01/2015 13:59;Joe;Sugestao;S;S;87;820.00;RUIM
ID0490;09/01/2015 13:59;Joe;Informacao;S;N;67;1600.00;RUIM
ID0491;09/01/2015 14:12;Joe;Sugestao;S;S;;;BOM
ID0492;09/01/2015 14:12;Stewart;Cotacao;S;S;210;1180.00;RUIM
ID0493;09/01/2015 14:19;Diane;RegistroSinistro;S;S;;;RUIM
ID0494;09/01/2015 14:19;Joe;Reclamacao;S;S;48;540.00;RUIM
ID0495;09/01/2015 14:51;Martha;Sugestao;S;S;319;2200.00;RUIM
ID0496;09/01/2015 14:51;Stewart;Reclamacao;S;S;;;RUIM
ID0497;09/01/2015 15:43;Joe;Cotacao;N;N;88;;
ID0498;09/01/2015 15:43;Martha;Reclamacao;S;S;367;63.00;BOM
ID0499;09/01/2015 16:58;Stewart;RegistroSinistro;N;N;171;;
ID0500;09/01/2015 16:58;Martha;Informacao;N;N;53;;
ID0501;09/01/2015 17:05;Diane;Sugestao;S;S;75;26.40;BOM
ID0502;09/01/2015 17:05;Dan;Sugestao;S;S;142;25.50;BOM
ID0503;09/01/2015 17:21;Greg;RegistroSinistro;S;N;306;910.00;RUIM
ID0504;09/01/2015 17:21;Jim;Reclamacao;N;N;96;;
ID0505;09/01/2015 17:22;Joe;Sugestao;S;S;343;75.00;BOM
ID0506;09/01/2015 17:22;Jim;Informacao;S;S;35;;BOM
ID0507;09/01/2015 17:24;Stewart;RegistroSinistro;S;S;;;BOM
ID0508;09/01/2015 17:24;Becky;RegistroSinistro;S;S;170;1760.00;RUIM
ID0509;09/01/2015 17:28;Greg;Cotacao;N;N;234;;
ID0510;09/01/2015 17:28;Dan;Cotacao;N;N;122;;
ID0511;09/01/2015 17:32;Greg;Sugestao;S;S;297;61.00;BOM
ID0512;09/01/2015 17:32;Martha;RegistroSinistro;S;S;;;BOM
ID0513;09/01/2015 17:42;Dan;Cotacao;S;N;248;;BOM
ID0514;09/01/2015 17:42;Jim;Sugestao;S;S;65;19.80;BOM
ID0515;10/01/2015 09:00;Stewart;Sugestao;S;S;66;41.00;BOM
ID0516;10/01/2015 09:00;Martha;Informacao;S;S;345;;BOM
ID0517;10/01/2015 09:08;Becky;Reclamacao;S;S;198;310.00;RUIM
ID0518;10/01/2015 09:08;Diane;Cotacao;S;S;295;;BOM
ID0519;10/01/2015 10:06;Jim;RegistroSinistro;S;S;;;BOM
ID0520;10/01/2015 10:06;Martha;RegistroSinistro;S;S;;;RUIM
ID0521;10/01/2015 10:35;Jim;RegistroSinistro;S;S;153;;BOM
ID0522;10/01/2015 10:35;Diane;Reclamacao;S;S;30;;BOM
ID0523;10/01/2015 11:11;Dan;Cotacao;S;S;;;BOM
ID0524;10/01/2015 11:11;Martha;RegistroSinistro;S;N;;;BOM
ID0525;10/01/2015 11:18;Dan;RegistroSinistro;S;S;282;;BOM
ID0526;10/01/2015 11:18;Jim;Informacao;S;S;;;BOM
ID0527;10/01/2015 11:29;Greg;RegistroSinistro;S;S;334;1210.00;RUIM
ID0528;10/01/2015 11:29;Greg;Sugestao;S;S;337;34.80;BOM
ID0529;10/01/2015 11:31;Stewart;Informacao;S;S;302;200.00;RUIM
ID0530;10/01/2015 11:31;Joe;Reclamacao;S;S;337;51.00;BOM
ID0531;10/01/2015 11:47;Becky;Reclamacao;N;N;;;
ID0532;10/01/2015 11:47;Dan;RegistroSinistro;S;S;39;;BOM
ID0533;10/01/2015 12:27;Diane;Reclamacao;S;S;342;;BOM
ID0534;10/01/2015 12:27;Stewart;RegistroSinistro;N;N;397;;
ID0535;10/01/2015 12:33;Dan;Cotacao;S;S;168;;BOM
ID0536;10/01/2015 12:33;Greg;Cotacao;S;S;;;BOM
ID0537;10/01/2015 12:56;Greg;Informacao;S;S;418;;BOM
ID0538;10/01/2015 12:56;Martha;Reclamacao;S;S;293;1020.00;RUIM
ID0539;10/01/2015 13:13;Becky;Informacao;S;S;44;68.40;BOM
ID0540;10/01/2015 13:13;Dan;RegistroSinistro;S;S;;;RUIM
ID0541;10/01/2015 13:48;Becky;Cotacao;S;S;;;BOM
ID0542;10/01/2015 13:48;Jim;RegistroSinistro;S;S;98;;BOM
ID0543;10/01/2015 13:52;Joe;Sugestao;S;S;;;BOM
ID0544;10/01/2015 13:52;Joe;Reclamacao;S;N;;;RUIM
ID0545;10/01/2015 14:09;Joe;Sugestao;N;N;311;;
ID0546;10/01/2015 14:09;Jim;Sugestao;S;S;;;RUIM
ID0547;10/01/2015 14:16;Dan;RegistroSinistro;S;S;;;RUIM
ID0548;10/01/2015 14:16;Stewart;Cotacao;S;S;176;;BOM
ID0549;10/01/2015 14:25;Diane;Reclamacao;S;S;123;450.00;RUIM
ID0550;10/01/2015 14:25;Jim;RegistroSinistro;S;S;248;1600.00;RUIM
ID0551;10/01/2015 14:32;Joe;Reclamacao;S;S;169;70.80;BOM
ID0552;10/01/2015 14:32;Joe;Informacao;S;S;406;49.20;BOM
ID0553;10/01/2015 14:58;Joe;Informacao;S;S;69;;BOM
ID0554;10/01/2015 14:58;Martha;Reclamacao;S;S;116;;BOM
ID0555;10/01/2015 15:56;Diane;Sugestao;S;S;314;56.40;BOM
ID0556;10/01/2015 15:56;Joe;Informacao;S;S;101;1540.00;RUIM
ID0557;10/01/2015 16:00;Stewart;Informacao;S;S;180;37.50;BOM
ID0558;10/01/2015 16:00;Becky;Cotacao;S;S;;;BOM
ID0559;10/01/2015 16:37;Joe;Sugestao;S;N;;;RUIM
ID0560;10/01/2015 16:37;Joe;Sugestao;S;S;;;BOM
ID0561;10/01/2015 16:37;Greg;Sugestao;S;S;234;780.00;RUIM
ID0562;10/01/2015 16:37;Joe;Informacao;S;S;253;;BOM
ID0563;10/01/2015 16:42;Diane;Informacao;N;N;;;
ID0564;10/01/2015 16:42;Becky;Sugestao;S;S;86;28.80;BOM
ID0565;10/01/2015 16:58;Becky;RegistroSinistro;S;S;85;540.00;RUIM
ID0566;10/01/2015 16:58;Joe;Cotacao;S;S;168;1210.00;RUIM
ID0567;10/01/2015 17:24;Diane;Sugestao;S;S;204;20.40;BOM
ID0568;10/01/2015 17:24;Stewart;Cotacao;N;N;330;;
ID0569;10/01/2015 17:25;Becky;RegistroSinistro;S;S;;;RUIM
ID0570;10/01/2015 17:25;Martha;Cotacao;S;S;139;2160.00;RUIM
ID0571;10/01/2015 17:31;Stewart;Informacao;S;S;282;440.00;RUIM
ID0572;10/01/2015 17:31;Martha;Reclamacao;S;N;;;RUIM
ID0573;10/01/2015 17:35;Dan;RegistroSinistro;S;S;;;RUIM
ID0574;10/01/2015 17:35;Greg;Cotacao;S;S;358;;BOM
ID0575;10/01/2015 17:39;Greg;Sugestao;S;S;349;;BOM
ID0576;10/01/2015 17:39;Jim;Informacao;S;N;291;1600.00;RUIM
ID0577;10/01/2015 17:48;Diane;Informacao;S;S;78;;BOM
ID0578;10/01/2015 17:48;Greg;Cotacao;S;N;407;45.00;BOM
ID0579;11/01/2015 09:30;Martha;RegistroSinistro;S;S;200;1220.00;RUIM
ID0580;11/01/2015 09:30;Becky;Sugestao;S;S;408;1230.00;RUIM
ID0581;11/01/2015 09:37;Stewart;RegistroSinistro;S;S;84;;BOM
ID0582;11/01/2015 09:37;Stewart;Reclamacao;N;N;236;;
ID0583;11/01/2015 09:38;Diane;Reclamacao;S;S;191;73.80;BOM
ID0584;11/01/2015 09:38;Greg;Sugestao;S;S;;;BOM
ID0585;11/01/2015 09:38;Diane;Sugestao;N;N;395;;
ID0586;11/01/2015 09:38;Joe;RegistroSinistro;S;S;402;;BOM
ID0587;11/01/2015 09:48;Dan;RegistroSinistro;N;N;205;;
ID0588;11/01/2015 09:48;Joe;RegistroSinistro;S;S;;;BOM
ID0589;11/01/2015 10:04;Diane;Reclamacao;S;S;309;880.00;RUIM
ID0590;11/01/2015 10:04;Stewart;Cotacao;S;S;206;;BOM
ID0591;11/01/2015 10:13;Diane;Sugestao;S;S;211;;BOM
ID0592;11/01/2015 10:13;Dan;Cotacao;S;S;227;;BOM
ID0593;11/01/2015 10:20;Martha;RegistroSinistro;S;S;128;;BOM
ID0594;11/01/2015 10:20;Diane;Sugestao;S;S;220;38.50;BOM
ID0595;11/01/2015 10:26;Martha;Sugestao;S;S;262;;BOM
ID0596;11/01/2015 10:26;Joe;RegistroSinistro;S;S;150;21.00;BOM
ID0597;11/01/2015 10:32;Greg;Informacao;S;S;209;;BOM
ID0598;11/01/2015 10:32;Martha;Cotacao;S;S;;;BOM
ID0599;11/01/2015 11:05;Martha;Reclamacao;N;N;297;;
ID0600;11/01/2015 11:05;Becky;Informacao;S;S;368;;BOM
ID0601;11/01/2015 11:28;Greg;Informacao;S;S;353;;BOM
ID0602;11/01/2015 11:28;Dan;Informacao;S;S;134;45.00;BOM
ID0603;11/01/2015 11:29;Stewart;Reclamacao;N;N;;;
ID0604;11/01/2015 11:29;Becky;Cotacao;S;N;210;13.20;BOM
ID0605;11/01/2015 11:36;Becky;Cotacao;S;S;;;BOM
ID0606;11/01/2015 11:36;Stewart;Sugestao;N;N;151;;
ID0607;11/01/2015 11:47;Stewart;RegistroSinistro;S;S;117;560.00;RUIM
ID0608;11/01/2015 11:47;Dan;Sugestao;S;S;;;BOM
ID0609;11/01/2015 12:10;Jim;RegistroSinistro;S;S;417;1380.00;RUIM
ID0610;11/01/2015 12:10;Diane;Sugestao;S;S;;;BOM
ID0611;11/01/2015 12:20;Diane;Sugestao;S;S;87;55.80;BOM
ID0612;11/01/2015 12:20;Martha;Informacao;S;S;;;BOM
ID0613;11/01/2015 12:24;Stewart;Reclamacao;S;S;254;550.00;RUIM
ID0614;11/01/2015 12:24;Dan;RegistroSinistro;S;S;87;73.80;BOM
ID0615;11/01/2015 12:43;Jim;Informacao;S;S;230;20.00;BOM
ID0616;11/01/2015 12:43;Greg;Informacao;S;S;85;510.00;RUIM
ID0617;11/01/2015 12:43;Jim;Sugestao;N;N;;;
ID0618;11/01/2015 12:43;Martha;Sugestao;S;S;130;;BOM
ID0619;11/01/2015 12:57;Dan;Sugestao;S;S;155;;BOM
ID0620;11/01/2015 12:57;Stewart;Informacao;S;N;300;;BOM
ID0621;11/01/2015 13:19;Stewart;RegistroSinistro;S;S;218;51.60;BOM
ID0622;11/01/2015 13:19;Greg;Cotacao;S;S;145;510.00;RUIM
ID0623;11/01/2015 13:55;Greg;RegistroSinistro;S;S;87;;BOM
ID0624;11/01/2015 13:55;Diane;RegistroSinistro;S;S;357;;BOM
ID0625;11/01/2015 14:09;Joe;Reclamacao;S;S;37;;BOM
ID0626;11/01/2015 14:09;Greg;Cotacao;N;N;158;;
ID0627;11/01/2015 14:13;Martha;Cotacao;N;N;56;;
ID0628;11/01/2015 14:13;Becky;Sugestao;S;N;139;13.80;BOM
ID0629;11/01/2015 14:19;Joe;Reclamacao;S;S;;;BOM
ID0630;11/01/2015 14:19;Stewart;Reclamacao;S;S;318;360.00;RUIM
ID0631;11/01/2015 14:24;Stewart;RegistroSinistro;S;N;303;380.00;RUIM
ID0632;11/01/2015 14:24;Diane;Reclamacao;N;N;365;;
ID0633;11/01/2015 14:26;Martha;Cotacao;N;N;360;;
ID0634;11/01/2015 14:26;Joe;Informacao;N;N;;;
ID0635;11/01/2015 14:28;Stewart;RegistroSinistro;S;S;205;;BOM
ID0636;11/01/2015 14:28;Martha;Informacao;S;S;354;;BOM
ID0637;11/01/2015 14:32;Martha;Reclamacao;S;S;339;630.00;RUIM
ID0638;11/01/2015 14:32;Diane;RegistroSinistro;N;N;347;;
ID0639;11/01/2015 14:57;Jim;Cotacao;S;S;108;500.00;RUIM
ID0640;11/01/2015 14:57;Stewart;Reclamacao;S;S;340;960.00;RUIM
ID0641;11/01/2015 15:12;Greg;Cotacao;S;S;;;BOM
ID0642;11/01/2015 15:12;Becky;Informacao;N;N;;;
ID0643;11/01/2015 15:37;Jim;Sugestao;S;S;;;RUIM
ID0644;11/01/2015 15:37;Joe;Reclamacao;N;N;;;
ID0645;11/01/2015 15:59;Jim;Cotacao;S;S;111;780.00;RUIM
ID0646;11/01/2015 15:59;Diane;RegistroSinistro;S;S;;;BOM
ID0647;11/01/2015 16:17;Stewart;Informacao;S;N;266;;BOM
ID0648;11/01/2015 16:17;Stewart;Cotacao;S;S;82;1160.00;RUIM
ID0649;11/01/2015 16:43;Diane;Sugestao;N;N;317;;
ID0650;11/01/2015 16:43;Dan;RegistroSinistro;S;S;250;34.20;BOM
ID0651;11/01/2015 17:06;Jim;Reclamacao;S;S;;;RUIM
ID0652;11/01/2015 17:06;Greg;RegistroSinistro;S;S;100;1680.00;RUIM
ID0653;11/01/2015 17:22;Jim;Reclamacao;S;S;323;820.00;RUIM
ID0654;11/01/2015 17:22;Stewart;Sugestao;S;S;258;55.00;BOM
ID0655;11/01/2015 17:41;Stewart;Informacao;S;S;;;BOM
ID0656;11/01/2015 17:41;Stewart;Sugestao;S;S;51;2320.00;RUIM
ID0657;11/01/2015 17:41;Martha;Sugestao;S;S;31;8.50;BOM
ID0658;11/01/2015 17:41;Stewart;RegistroSinistro;S;S;222;1200.00;RUIM
ID0659;11/01/2015 17:48;Becky;Sugestao;S;S;108;31.00;BOM
ID0660;11/01/2015 17:48;Stewart;Reclamacao;S;S;293;830.00;RUIM
ID0661;11/01/2015 17:49;Becky;Informacao;S;S;296;75.00;BOM
ID0662;11/01/2015 17:49;Becky;Sugestao;S;S;30;58.00;BOM
ID0663;12/01/2015 09:51;Dan;Cotacao;S;S;241;40.20;BOM
ID0664;12/01/2015 09:51;Greg;RegistroSinistro;S;S;140;18.00;BOM
ID0665;12/01/2015 09:57;Jim;Sugestao;S;S;398;;BOM
ID0666;12/01/2015 09:57;Becky;Informacao;S;S;;;BOM
ID0667;12/01/2015 10:12;Becky;Sugestao;S;S;177;16.20;BOM
ID0668;12/01/2015 10:12;Martha;Informacao;S;S;35;8.40;BOM
ID0669;12/01/2015 10:16;Diane;Reclamacao;N;N;142;;
ID0670;12/01/2015 10:16;Jim;Sugestao;S;S;320;1860.00;RUIM
ID0671;12/01/2015 10:39;Diane;Sugestao;S;N;275;40.50;BOM
ID0672;12/01/2015 10:39;Martha;Informacao;S;S;355;30.50;BOM
ID0673;12/01/2015 10:48;Jim;Informacao;S;S;192;51.50;BOM
ID0674;12/01/2015 10:48;Jim;Sugestao;N;N;;;
ID0675;12/01/2015 10:49;Dan;Reclamacao;S;S;89;;BOM
ID0676;12/01/2015 10:49;Stewart;Sugestao;N;N;61;;
ID0677;12/01/2015 11:06;Jim;Sugestao;S;S;49;;BOM
ID0678;12/01/2015 11:06;Stewart;Informacao;S;S;216;41.40;BOM
ID0679;12/01/2015 11:41;Diane;Informacao;N;N;225;;
ID0680;12/01/2015 11:41;Greg;Informacao;S;S;198;49.20;BOM
ID0681;12/01/2015 12:04;Joe;Reclamacao;S;S;345;34.20;BOM
ID0682;12/01/2015 12:04;Greg;Informacao;S;S;;;RUIM
ID0683;12/01/2015 13:03;Becky;RegistroSinistro;S;S;33;;BOM
ID0684;12/01/2015 13:03;Stewart;Cotacao;S;S;132;1860.00;RUIM
ID0685;12/01/2015 13:30;Greg;Cotacao;S;S;278;310.00;RUIM
ID0686;12/01/2015 13:30;Stewart;Informacao;S;S;408;;BOM
ID0687;12/01/2015 13:37;Diane;Sugestao;S;S;282;;BOM
ID0688;12/01/2015 13:37;Becky;Informacao;S;S;113;1100.00;RUIM
ID0689;12/01/2015 13:42;Martha;Cotacao;N;N;71;;
ID0690;12/01/2015 13:42;Martha;Reclamacao;N;N;205;;
ID0691;12/01/2015 14:12;Joe;Cotacao;S;N;372;;BOM
ID0692;12/01/2015 14:12;Diane;Cotacao;N;N;;;
ID0693;12/01/2015 14:51;Greg;Reclamacao;S;S;247;;BOM
ID0694;12/01/2015 14:51;Jim;Sugestao;S;N;174;;BOM
ID0695;12/01/2015 15:08;Jim;Informacao;S;N;201;6.00;BOM
ID0696;12/01/2015 15:08;Greg;RegistroSinistro;S;S;322;;BOM
ID0697;12/01/2015 15:23;Martha;Sugestao;S;S;304;22.50;BOM
ID0698;12/01/2015 15:23;Greg;RegistroSinistro;S;N;;;BOM
ID0699;12/01/2015 15:47;Martha;Cotacao;S;S;77;;BOM
ID0700;12/01/2015 15:47;Diane;RegistroSinistro;S;S;50;;BOM
ID0701;12/01/2015 15:51;Dan;Informacao;S;S;230;42.50;BOM
ID0702;12/01/2015 15:51;Dan;Informacao;S;S;47;;BOM
ID0703;12/01/2015 16:12;Diane;Reclamacao;S;S;87;630.00;RUIM
ID0704;12/01/2015 16:12;Dan;RegistroSinistro;S;N;191;170.00;RUIM
ID0705;12/01/2015 16:45;Joe;Cotacao;S;S;336;;BOM
ID0706;12/01/2015 16:45;Becky;Cotacao;N;N;338;;
ID0707;12/01/2015 16:46;Jim;Sugestao;S;S;391;70.80;BOM
ID0708;12/01/2015 16:46;Stewart;Reclamacao;N;N;165;;
ID0709;12/01/2015 16:49;Joe;Informacao;S;S;350;61.50;BOM
ID0710;12/01/2015 16:49;Martha;Sugestao;S;S;229;;BOM
ID0711;12/01/2015 16:50;Dan;Cotacao;S;N;83;;BOM
ID0712;12/01/2015 16:50;Stewart;Sugestao;S;S;41;71.40;BOM
ID0713;12/01/2015 16:52;Dan;Sugestao;S;S;401;2260.00;RUIM
ID0714;12/01/2015 16:52;Joe;Reclamacao;S;S;;;RUIM
ID0715;12/01/2015 17:06;Jim;Reclamacao;S;S;98;;BOM
ID0716;12/01/2015 17:06;Becky;Informacao;S;S;;;RUIM
ID0717;12/01/2015 18:00;Jim;RegistroSinistro;S;S;377;360.00;RUIM
